run,sequence,batch_id,condition,submitted_concurrency,scheduler_mode,scheduled_tokens,scheduled_requests,new_requests,cached_requests,measured
ep4_serving_straggler_regime_20260901_mixed_c8b,117,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,118,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,119,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,120,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,121,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,122,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,123,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,124,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,125,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,126,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,127,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,128,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,129,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,132,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,prefill,1590,1,1,0,True
ep4_serving_straggler_regime_20260901_mixed_c8b,133,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,134,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,prefill,9535,7,6,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,135,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,prefill,1590,2,1,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,136,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,137,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,138,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,139,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,140,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,141,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,142,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,143,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,144,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,145,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,146,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,147,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,148,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,149,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,150,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,151,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,152,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,153,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,154,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,155,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,156,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,157,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,158,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,159,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,160,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,161,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,162,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,163,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,164,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,165,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,166,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,167,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,168,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,169,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,170,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,171,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,172,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,173,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,174,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,175,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,176,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,177,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,178,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,179,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,180,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,181,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,182,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,183,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,184,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,185,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,186,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,187,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,188,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,189,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,190,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,191,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,192,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,193,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,194,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,195,mixed_prefill_decode_c7_i2,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,198,flush,mixed_prefill_decode,8,prefill,1589,1,1,0,False
