NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,1,2048,2048.0,2048.0,2048,2048,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,200415,200415.0,200415.0,200415,200415,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,2,99680,49840.0,49840.0,32960,66720,23871.9,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,12192,12192.0,12192.0,12192,12192,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,6688,6688.0,6688.0,6688,6688,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,5568,5568.0,5568.0,5568,5568,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,5472,5472.0,5472.0,5472,5472,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,3968,3968.0,3968.0,3968,3968,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,3904,3904.0,3904.0,3904,3904,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,3328,3328.0,3328.0,3328,3328,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,2144,2144.0,2144.0,2144,2144,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,2048,2048.0,2048.0,2048,2048,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,372642266,372642266.0,372642266.0,372642266,372642266,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,1042976,1042976.0,1042976.0,1042976,1042976,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,2,109760,54880.0,54880.0,36512,73248,25976.3,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,6656,6656.0,6656.0,6656,6656,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,5184,5184.0,5184.0,5184,5184,0.0,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,4320,4320.0,4320.0,4320,4320,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,4096,4096.0,4096.0,4096,4096,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,3648,3648.0,3648.0,3648,3648,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,3360,3360.0,3360.0,3360,3360,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,2144,2144.0,2144.0,2144,2144,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,2048,2048.0,2048.0,2048,2048,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,371795750,371795750.0,371795750.0,371795750,371795750,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,1044092,1044092.0,1044092.0,1044092,1044092,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,2,100224,50112.0,50112.0,35040,65184,21315.0,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,6656,6656.0,6656.0,6656,6656,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,5664,5664.0,5664.0,5664,5664,0.0,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,4288,4288.0,4288.0,4288,4288,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,4192,4192.0,4192.0,4192,4192,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,4000,4000.0,4000.0,4000,4000,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,3520,3520.0,3520.0,3520,3520,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,2112,2112.0,2112.0,2112,2112,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,2080,2080.0,2080.0,2080,2080,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,3324123,3324123.0,3324123.0,3324123,3324123,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,1540510,1540510.0,1540510.0,1540510,1540510,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,2,98144,49072.0,49072.0,34912,63232,20025.3,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,7104,7104.0,7104.0,7104,7104,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,5600,5600.0,5600.0,5600,5600,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,5568,5568.0,5568.0,5568,5568,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,4256,4256.0,4256.0,4256,4256,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,3392,3392.0,3392.0,3392,3392,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,3296,3296.0,3296.0,3296,3296,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,2144,2144.0,2144.0,2144,2144,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,2048,2048.0,2048.0,2048,2048,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,3325687,3325687.0,3325687.0,3325687,3325687,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,1536987,1536987.0,1536987.0,1536987,1536987,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,2,100192,50096.0,50096.0,34080,66112,22650.0,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,7136,7136.0,7136.0,7136,7136,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,5696,5696.0,5696.0,5696,5696,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,5439,5439.0,5439.0,5439,5439,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,4096,4096.0,4096.0,4096,4096,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,3712,3712.0,3712.0,3712,3712,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,3328,3328.0,3328.0,3328,3328,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,2176,2176.0,2176.0,2176,2176,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,2048,2048.0,2048.0,2048,2048,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,2,88768,44384.0,44384.0,31904,56864,17649.4,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,14400,14400.0,14400.0,14400,14400,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,12352,12352.0,12352.0,12352,12352,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,6752,6752.0,6752.0,6752,6752,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,5600,5600.0,5600.0,5600,5600,0.0,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,4384,4384.0,4384.0,4384,4384,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,3936,3936.0,3936.0,3936,3936,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,3456,3456.0,3456.0,3456,3456,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,3328,3328.0,3328.0,3328,3328,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,2144,2144.0,2144.0,2144,2144,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,1984,1984.0,1984.0,1984,1984,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,2,97536,48768.0,48768.0,34080,63456,20772.0,fused_moe_kernel
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,33472,33472.0,33472.0,33472,33472,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,13312,13312.0,13312.0,13312,13312,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,6656,6656.0,6656.0,6656,6656,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,5216,5216.0,5216.0,5216,5216,0.0,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,4256,4256.0,4256.0,4256,4256,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,4032,4032.0,4032.0,4032,4032,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,3936,3936.0,3936.0,3936,3936,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,3296,3296.0,3296.0,3296,3296,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,2112,2112.0,2112.0,2112,2112,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/moe_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,2112,2112.0,2112.0,2112,2112,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/moe_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,3306460,3306460.0,3306460.0,3306460,3306460,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
