task,wave,layer,phase,rank,physical_m,fresh_m,worklist_scope,assignments,active_experts,median_m_e,p90_m_e,max_m_e,tiny_le4_active_fraction,large_ge16_active_fraction,m_e_cv,inactive_fraction
gsm8k,1,13,middle,2,992,992,measured_dense_runtime,1444,47,11.0,55.4,343,0.2553191489361702,0.3829787234042553,1.8649356903195227,0.265625
gsm8k,1,13,middle,3,992,992,measured_dense_runtime,2540,54,14.5,134.20000000000005,435,0.25925925925925924,0.48148148148148145,1.5820933619855728,0.15625
gsm8k,1,14,middle,0,992,992,measured_dense_runtime,2721,51,15.0,94.0,429,0.3137254901960784,0.49019607843137253,1.6852040495330527,0.203125
gsm8k,1,14,middle,1,992,992,measured_dense_runtime,1919,55,20.0,77.60000000000002,196,0.16363636363636364,0.5636363636363636,1.2643577575732559,0.140625
gsm8k,1,14,middle,2,992,992,measured_dense_runtime,1003,45,6.0,49.2,215,0.4222222222222222,0.35555555555555557,1.7044293408696924,0.296875
gsm8k,1,14,middle,3,992,992,measured_dense_runtime,2293,53,22.0,84.60000000000001,442,0.2641509433962264,0.5471698113207547,1.677523018579264,0.171875
gsm8k,1,15,middle,0,992,992,measured_dense_runtime,1892,48,7.5,96.90000000000015,295,0.3333333333333333,0.4166666666666667,1.7359817292809008,0.25
gsm8k,1,15,middle,1,992,992,measured_dense_runtime,1911,57,20.0,74.8,314,0.2631578947368421,0.5263157894736842,1.4682893379575082,0.109375
gsm8k,1,15,middle,2,992,992,measured_dense_runtime,1020,29,17.0,68.0,198,0.3448275862068966,0.5172413793103449,1.2859434353933077,0.546875
gsm8k,1,15,middle,3,992,992,measured_dense_runtime,3113,53,13.0,163.00000000000028,867,0.3018867924528302,0.4716981132075472,2.2249960281725376,0.171875
gsm8k,1,16,middle,0,992,992,measured_dense_runtime,2136,48,19.0,100.90000000000009,376,0.2708333333333333,0.5416666666666666,1.6019611450228306,0.25
gsm8k,1,16,middle,1,992,992,measured_dense_runtime,1587,49,11.0,63.20000000000009,273,0.2653061224489796,0.40816326530612246,1.7764654125065473,0.234375
gsm8k,1,16,middle,2,992,992,measured_dense_runtime,2698,47,15.0,158.79999999999995,542,0.2978723404255319,0.44680851063829785,1.9905063772614877,0.265625
gsm8k,1,16,middle,3,992,992,measured_dense_runtime,1515,46,13.5,87.0,292,0.2826086956521739,0.43478260869565216,1.5602275238060987,0.28125
gsm8k,1,17,middle,0,992,992,measured_dense_runtime,1321,51,9.0,63.0,210,0.27450980392156865,0.37254901960784315,1.5582872901752802,0.203125
gsm8k,1,17,middle,1,992,992,measured_dense_runtime,2322,46,36.5,107.0,261,0.32608695652173914,0.5434782608695652,1.2896806815082593,0.28125
gsm8k,1,17,middle,2,992,992,measured_dense_runtime,1600,38,13.0,117.70000000000007,299,0.3157894736842105,0.4473684210526316,1.6298015600066158,0.40625
gsm8k,1,17,middle,3,992,992,measured_dense_runtime,2693,55,20.0,140.0,322,0.14545454545454545,0.5636363636363636,1.4314876489599955,0.140625
gsm8k,1,18,middle,0,992,992,measured_dense_runtime,1957,56,15.5,89.0,255,0.3392857142857143,0.5,1.3819832299697823,0.125
gsm8k,1,18,middle,1,992,992,measured_dense_runtime,2433,47,19.0,132.79999999999993,372,0.2978723404255319,0.5319148936170213,1.5590195294025904,0.265625
gsm8k,1,18,middle,2,992,992,measured_dense_runtime,1140,42,16.0,72.6,130,0.2619047619047619,0.5238095238095238,1.1169722297990214,0.34375
gsm8k,1,18,middle,3,992,992,measured_dense_runtime,2406,48,17.5,116.60000000000001,408,0.20833333333333334,0.5833333333333334,1.7331969833023544,0.25
gsm8k,1,19,middle,0,992,992,measured_dense_runtime,1663,47,13.0,64.19999999999999,459,0.3404255319148936,0.48936170212765956,2.0757614608387995,0.265625
gsm8k,1,19,middle,1,992,992,measured_dense_runtime,3225,52,41.0,176.0,287,0.17307692307692307,0.6153846153846154,1.1319708031414564,0.1875
gsm8k,1,19,middle,2,992,992,measured_dense_runtime,1951,49,24.0,100.2,206,0.1836734693877551,0.6122448979591837,1.0869000060843887,0.234375
gsm8k,1,19,middle,3,992,992,measured_dense_runtime,1097,41,8.0,83.0,229,0.36585365853658536,0.34146341463414637,1.9376143885567565,0.359375
gsm8k,1,20,middle,0,992,992,measured_dense_runtime,1054,42,7.0,68.8,151,0.30952380952380953,0.35714285714285715,1.4470205538642733,0.34375
gsm8k,1,20,middle,1,992,992,measured_dense_runtime,3127,52,21.5,155.49999999999997,448,0.2692307692307692,0.5769230769230769,1.5050223006645544,0.1875
gsm8k,1,20,middle,2,992,992,measured_dense_runtime,1743,47,13.0,112.39999999999998,223,0.2765957446808511,0.44680851063829785,1.2997094458068594,0.265625
gsm8k,1,20,middle,3,992,992,measured_dense_runtime,2012,46,13.0,136.0,255,0.2391304347826087,0.4782608695652174,1.442592185900921,0.28125
gsm8k,1,21,middle,0,992,992,measured_dense_runtime,2209,49,17.0,116.60000000000002,376,0.30612244897959184,0.5306122448979592,1.4299706445684428,0.234375
gsm8k,1,21,middle,1,992,992,measured_dense_runtime,1065,46,11.0,58.5,191,0.2608695652173913,0.41304347826086957,1.4507333968533362,0.28125
gsm8k,1,21,middle,2,992,992,measured_dense_runtime,2585,39,21.0,173.40000000000003,550,0.28205128205128205,0.5384615384615384,1.5917270565696777,0.390625
gsm8k,1,21,middle,3,992,992,measured_dense_runtime,2077,46,13.0,93.0,490,0.2826086956521739,0.4782608695652174,1.8684281746765408,0.28125
gsm8k,1,22,middle,0,992,992,measured_dense_runtime,2200,52,19.5,95.8,266,0.3269230769230769,0.5769230769230769,1.2844988089066662,0.1875
gsm8k,1,22,middle,1,992,992,measured_dense_runtime,2324,43,20.0,133.00000000000026,581,0.2558139534883721,0.5581395348837209,1.9108910143757367,0.328125
gsm8k,1,22,middle,2,992,992,measured_dense_runtime,1819,45,14.0,106.60000000000002,290,0.3111111111111111,0.4888888888888889,1.4571404265340502,0.296875
gsm8k,1,22,middle,3,992,992,measured_dense_runtime,1593,45,16.0,102.80000000000003,226,0.28888888888888886,0.5111111111111111,1.2942717912567534,0.296875
gsm8k,1,23,middle,0,992,992,measured_dense_runtime,2220,54,24.5,110.00000000000006,255,0.18518518518518517,0.6481481481481481,1.2288413779708487,0.15625
gsm8k,1,23,middle,1,992,992,measured_dense_runtime,2041,51,24.0,87.0,200,0.23529411764705882,0.5882352941176471,1.208447209907228,0.203125
gsm8k,1,23,middle,2,992,992,measured_dense_runtime,1292,47,14.0,60.8,223,0.2765957446808511,0.44680851063829785,1.4880722908219204,0.265625
gsm8k,1,23,middle,3,992,992,measured_dense_runtime,2383,49,12.0,102.00000000000004,880,0.24489795918367346,0.4489795918367347,2.6503785647774847,0.234375
gsm8k,1,24,middle,0,992,992,measured_dense_runtime,1525,43,25.0,93.40000000000003,138,0.2558139534883721,0.6046511627906976,1.040418744384049,0.328125
gsm8k,1,24,middle,1,992,992,measured_dense_runtime,2889,46,23.0,139.5,696,0.17391304347826086,0.6521739130434783,1.7473175822933948,0.28125
gsm8k,1,24,middle,2,992,992,measured_dense_runtime,1993,43,22.0,142.60000000000016,259,0.23255813953488372,0.5581395348837209,1.3697804954010515,0.328125
gsm8k,1,24,middle,3,992,992,measured_dense_runtime,1529,45,7.0,49.400000000000006,428,0.4,0.37777777777777777,2.2827825235294217,0.296875
gsm8k,1,25,middle,0,992,992,measured_dense_runtime,1987,51,14.0,96.0,222,0.21568627450980393,0.49019607843137253,1.4285803151224243,0.203125
gsm8k,1,25,middle,1,992,992,measured_dense_runtime,1910,48,16.5,113.90000000000006,245,0.2708333333333333,0.5208333333333334,1.3956976108555503,0.25
gsm8k,1,25,middle,2,992,992,measured_dense_runtime,1427,43,11.0,118.00000000000004,196,0.37209302325581395,0.4418604651162791,1.3874381488649683,0.328125
gsm8k,1,25,middle,3,992,992,measured_dense_runtime,2612,50,16.5,131.20000000000005,496,0.22,0.5,1.730252631805475,0.21875
gsm8k,1,26,middle,0,992,992,measured_dense_runtime,2226,45,19.0,133.0,210,0.15555555555555556,0.5777777777777777,1.1359723073938142,0.296875
gsm8k,1,26,middle,1,992,992,measured_dense_runtime,1135,45,12.0,57.400000000000006,251,0.3333333333333333,0.4,1.6484131780443494,0.296875
gsm8k,1,26,middle,2,992,992,measured_dense_runtime,2917,46,30.5,152.5,558,0.2391304347826087,0.5869565217391305,1.5022643427289564,0.28125
gsm8k,1,26,middle,3,992,992,measured_dense_runtime,1658,47,13.0,81.0,491,0.3404255319148936,0.48936170212765956,2.101288814003819,0.265625
gsm8k,1,27,middle,0,992,992,measured_dense_runtime,2690,55,23.0,110.0,223,0.16363636363636364,0.6909090909090909,1.1225922566131787,0.140625
gsm8k,1,27,middle,1,992,992,measured_dense_runtime,2670,47,24.0,167.99999999999994,234,0.19148936170212766,0.5957446808510638,1.1795133173283312,0.265625
gsm8k,1,27,middle,2,992,992,measured_dense_runtime,1891,43,18.0,141.4,273,0.3023255813953488,0.5116279069767442,1.3957303280483164,0.328125
gsm8k,1,27,middle,3,992,992,measured_dense_runtime,685,40,11.0,42.60000000000001,82,0.425,0.375,1.1609419637834972,0.375
gsm8k,1,28,middle,0,992,992,measured_dense_runtime,1320,33,10.0,97.20000000000002,398,0.30303030303030304,0.45454545454545453,1.8285405672449837,0.484375
gsm8k,1,28,middle,1,992,992,measured_dense_runtime,681,43,8.0,40.800000000000004,60,0.23255813953488372,0.37209302325581395,0.95759572370532,0.328125
gsm8k,1,28,middle,2,992,992,measured_dense_runtime,3099,49,28.0,139.60000000000014,426,0.16326530612244897,0.6326530612244898,1.2728195454820976,0.234375
gsm8k,1,28,middle,3,992,992,measured_dense_runtime,2836,49,26.0,136.40000000000015,436,0.2653061224489796,0.6122448979591837,1.5213631732292427,0.234375
gsm8k,1,29,middle,0,992,992,measured_dense_runtime,1352,41,28.0,87.0,120,0.2682926829268293,0.5853658536585366,0.9691302481631844,0.359375
gsm8k,1,29,middle,1,992,992,measured_dense_runtime,1938,51,26.0,97.0,245,0.27450980392156865,0.5686274509803921,1.2080222676514774,0.203125
gsm8k,1,29,middle,2,992,992,measured_dense_runtime,2967,43,35.0,172.8,384,0.18604651162790697,0.627906976744186,1.2208490865373494,0.328125
gsm8k,1,29,middle,3,992,992,measured_dense_runtime,1679,47,19.0,91.19999999999999,189,0.23404255319148937,0.5531914893617021,1.1950491233810552,0.265625
gsm8k,1,30,middle,0,992,992,measured_dense_runtime,1338,43,18.0,75.2000000000001,203,0.16279069767441862,0.5348837209302325,1.3255750845529286,0.328125
gsm8k,1,30,middle,1,992,992,measured_dense_runtime,2320,49,34.0,118.6000000000001,178,0.1836734693877551,0.6122448979591837,1.0269667697328637,0.234375
gsm8k,1,30,middle,2,992,992,measured_dense_runtime,1764,44,23.5,85.00000000000003,339,0.1590909090909091,0.5909090909090909,1.384796135537466,0.3125
gsm8k,1,30,middle,3,992,992,measured_dense_runtime,2514,45,18.0,150.00000000000006,514,0.2,0.5555555555555556,1.6799714070629448,0.296875
gsm8k,1,31,middle,0,992,992,measured_dense_runtime,1286,50,9.0,77.4,210,0.3,0.38,1.5107373846783754,0.21875
gsm8k,1,31,middle,1,992,992,measured_dense_runtime,620,38,5.5,34.10000000000003,141,0.42105263157894735,0.21052631578947367,1.8457448885337289,0.40625
gsm8k,1,31,middle,2,992,992,measured_dense_runtime,2697,51,20.0,189.0,330,0.21568627450980393,0.5882352941176471,1.4515488317580958,0.203125
gsm8k,1,31,middle,3,992,992,measured_dense_runtime,3333,48,34.5,181.8,421,0.14583333333333334,0.6875,1.345956630703365,0.25
gsm8k,2,1,middle,0,992,992,measured_dense_runtime,2125,62,13.5,103.29999999999998,311,0.22580645161290322,0.4838709677419355,1.5223095911638607,0.03125
gsm8k,2,1,middle,1,992,992,measured_dense_runtime,2278,58,14.5,78.00000000000004,371,0.27586206896551724,0.46551724137931033,1.8574315785084323,0.09375
gsm8k,2,1,middle,2,992,992,measured_dense_runtime,2325,56,11.5,119.0,353,0.32142857142857145,0.48214285714285715,1.8028810078081725,0.125
gsm8k,2,1,middle,3,992,992,measured_dense_runtime,1208,52,13.0,47.9,266,0.28846153846153844,0.4423076923076923,1.7343835412463227,0.1875
gsm8k,2,2,middle,0,992,992,measured_dense_runtime,2921,63,16.0,92.20000000000007,388,0.09523809523809523,0.5238095238095238,1.953603190310494,0.015625
gsm8k,2,2,middle,1,992,992,measured_dense_runtime,990,53,11.0,39.0,102,0.18867924528301888,0.41509433962264153,0.9983518710978813,0.171875
gsm8k,2,2,middle,2,992,992,measured_dense_runtime,2064,60,16.0,79.0,254,0.13333333333333333,0.5,1.3359047394437291,0.0625
gsm8k,2,2,middle,3,992,992,measured_dense_runtime,1961,61,14.0,54.0,347,0.18032786885245902,0.4918032786885246,1.8678290941010218,0.046875
gsm8k,2,3,middle,0,992,992,measured_dense_runtime,1209,60,12.5,36.2,152,0.18333333333333332,0.38333333333333336,1.334726975584932,0.0625
gsm8k,2,3,middle,1,992,992,measured_dense_runtime,1811,60,13.0,71.50000000000006,200,0.18333333333333332,0.43333333333333335,1.4514381809791472,0.0625
gsm8k,2,3,middle,2,992,992,measured_dense_runtime,2828,58,10.0,148.60000000000008,402,0.20689655172413793,0.43103448275862066,1.990956202379434,0.09375
gsm8k,2,3,middle,3,992,992,measured_dense_runtime,2088,59,15.0,84.2,272,0.15254237288135594,0.4745762711864407,1.5812292043208764,0.078125
gsm8k,2,4,middle,0,992,992,measured_dense_runtime,1533,54,12.0,54.10000000000001,301,0.3148148148148148,0.3888888888888889,1.8638039156876656,0.15625
gsm8k,2,4,middle,1,992,992,measured_dense_runtime,3459,54,17.0,115.90000000000002,840,0.2037037037037037,0.5555555555555556,2.222519788586938,0.15625
gsm8k,2,4,middle,2,992,992,measured_dense_runtime,817,56,9.0,46.5,70,0.4107142857142857,0.30357142857142855,1.2269480784215199,0.125
gsm8k,2,4,middle,3,992,992,measured_dense_runtime,2127,55,20.0,97.20000000000002,312,0.23636363636363636,0.5818181818181818,1.4368484703631537,0.140625
gsm8k,2,5,middle,0,992,992,measured_dense_runtime,2137,54,10.5,77.90000000000002,420,0.24074074074074073,0.4444444444444444,1.7686382794207018,0.15625
gsm8k,2,5,middle,1,992,992,measured_dense_runtime,2602,62,12.0,105.19999999999997,278,0.20967741935483872,0.41935483870967744,1.5330001943362725,0.03125
gsm8k,2,5,middle,2,992,992,measured_dense_runtime,2208,56,17.5,86.5,358,0.26785714285714285,0.5357142857142857,1.6802611918263848,0.125
gsm8k,2,5,middle,3,992,992,measured_dense_runtime,989,49,7.0,39.80000000000001,190,0.3469387755102041,0.30612244897959184,1.6830622724524469,0.234375
gsm8k,2,6,middle,0,992,992,measured_dense_runtime,2974,59,22.0,113.40000000000003,502,0.22033898305084745,0.5423728813559322,1.5590415196193474,0.078125
gsm8k,2,6,middle,1,992,992,measured_dense_runtime,1362,49,12.0,85.2,116,0.2653061224489796,0.42857142857142855,1.1453819797184586,0.234375
gsm8k,2,6,middle,2,992,992,measured_dense_runtime,2368,59,26.0,103.80000000000003,199,0.13559322033898305,0.6440677966101694,1.098378465924013,0.078125
gsm8k,2,6,middle,3,992,992,measured_dense_runtime,1232,55,13.0,49.60000000000001,99,0.2,0.45454545454545453,1.0314019607496483,0.140625
gsm8k,2,7,middle,0,992,992,measured_dense_runtime,3355,57,18.0,174.79999999999995,444,0.22807017543859648,0.5789473684210527,1.5703046332546544,0.109375
gsm8k,2,7,middle,1,992,992,measured_dense_runtime,2140,44,16.5,148.10000000000002,382,0.20454545454545456,0.5227272727272727,1.551194671447028,0.3125
gsm8k,2,7,middle,2,992,992,measured_dense_runtime,1433,48,11.5,85.20000000000019,149,0.3958333333333333,0.4375,1.2915581289515674,0.25
gsm8k,2,7,middle,3,992,992,measured_dense_runtime,1008,48,15.0,43.20000000000006,122,0.25,0.4583333333333333,1.172321894506208,0.25
gsm8k,2,8,middle,0,992,992,measured_dense_runtime,2520,52,24.5,137.5,284,0.17307692307692307,0.6538461538461539,1.3287970831103748,0.1875
gsm8k,2,8,middle,1,992,992,measured_dense_runtime,1444,54,7.0,79.20000000000002,210,0.3333333333333333,0.3888888888888889,1.5877119816866854,0.15625
gsm8k,2,8,middle,2,992,992,measured_dense_runtime,2447,55,29.0,86.4,243,0.09090909090909091,0.6727272727272727,1.2005434146699134,0.140625
gsm8k,2,8,middle,3,992,992,measured_dense_runtime,1525,53,9.0,53.00000000000002,370,0.32075471698113206,0.3018867924528302,2.2660987743104823,0.171875
gsm8k,2,9,middle,0,992,992,measured_dense_runtime,2739,51,23.0,124.0,533,0.17647058823529413,0.5686274509803921,1.9198683363854574,0.203125
gsm8k,2,9,middle,1,992,992,measured_dense_runtime,1648,52,11.5,95.49999999999997,270,0.25,0.4423076923076923,1.6341532020339997,0.1875
gsm8k,2,9,middle,2,992,992,measured_dense_runtime,2300,49,15.0,123.40000000000006,380,0.2857142857142857,0.4897959183673469,1.624199206495882,0.234375
gsm8k,2,9,middle,3,992,992,measured_dense_runtime,1249,49,12.0,60.00000000000003,201,0.30612244897959184,0.4489795918367347,1.344588439578219,0.234375
gsm8k,2,10,middle,0,992,992,measured_dense_runtime,2120,55,22.0,114.20000000000002,159,0.18181818181818182,0.5818181818181818,1.0825446006464354,0.140625
gsm8k,2,10,middle,1,992,992,measured_dense_runtime,1755,54,11.0,93.2000000000001,455,0.24074074074074073,0.35185185185185186,2.1198517970518482,0.15625
gsm8k,2,10,middle,2,992,992,measured_dense_runtime,1570,54,12.0,56.20000000000002,195,0.24074074074074073,0.4444444444444444,1.454076375924799,0.15625
gsm8k,2,10,middle,3,992,992,measured_dense_runtime,2491,54,24.0,133.7,265,0.2222222222222222,0.5740740740740741,1.2272460869007167,0.15625
gsm8k,2,11,middle,0,992,992,measured_dense_runtime,2355,53,19.0,125.8000000000001,395,0.24528301886792453,0.5471698113207547,1.526906989249272,0.171875
gsm8k,2,11,middle,1,992,992,measured_dense_runtime,3624,47,9.0,278.99999999999983,987,0.3191489361702128,0.3829787234042553,2.214496415172117,0.265625
gsm8k,2,11,middle,2,992,992,measured_dense_runtime,1266,49,11.0,74.80000000000001,207,0.3469387755102041,0.40816326530612246,1.4598066794203077,0.234375
gsm8k,2,11,middle,3,992,992,measured_dense_runtime,691,39,6.0,54.400000000000006,116,0.4358974358974359,0.3076923076923077,1.419565812371539,0.390625
gsm8k,2,12,middle,0,992,992,measured_dense_runtime,3036,51,18.0,178.0,354,0.23529411764705882,0.5294117647058824,1.4629868510811666,0.203125
gsm8k,2,12,middle,1,992,992,measured_dense_runtime,2667,51,19.0,120.0,376,0.2549019607843137,0.5098039215686274,1.4797988827374355,0.203125
gsm8k,2,12,middle,2,992,992,measured_dense_runtime,866,51,9.0,45.0,91,0.35294117647058826,0.37254901960784315,1.2057030942858578,0.203125
gsm8k,2,12,middle,3,992,992,measured_dense_runtime,1367,44,9.5,76.4,226,0.3409090909090909,0.36363636363636365,1.552459956331147,0.3125
gsm8k,2,13,middle,0,992,992,measured_dense_runtime,1569,51,15.0,70.0,192,0.27450980392156865,0.47058823529411764,1.2787199114800494,0.203125
gsm8k,2,13,middle,1,992,992,measured_dense_runtime,2326,48,22.0,140.60000000000005,277,0.22916666666666666,0.5625,1.3522079803217224,0.25
gsm8k,2,13,middle,2,992,992,measured_dense_runtime,1391,49,11.0,56.20000000000002,297,0.32653061224489793,0.40816326530612246,1.7732281510204975,0.234375
gsm8k,2,13,middle,3,992,992,measured_dense_runtime,2650,53,16.0,138.20000000000002,479,0.22641509433962265,0.5283018867924528,1.6193220104676231,0.171875
gsm8k,2,14,middle,0,992,992,measured_dense_runtime,2760,49,20.0,121.00000000000014,455,0.2857142857142857,0.5102040816326531,1.6082085696863724,0.234375
gsm8k,2,14,middle,1,992,992,measured_dense_runtime,1867,58,16.0,79.80000000000011,175,0.20689655172413793,0.5172413793103449,1.2747648228859803,0.09375
gsm8k,2,14,middle,2,992,992,measured_dense_runtime,1028,46,7.0,52.0,223,0.3695652173913043,0.3695652173913043,1.7396956347165882,0.28125
gsm8k,2,14,middle,3,992,992,measured_dense_runtime,2281,52,25.0,104.19999999999996,430,0.23076923076923078,0.5961538461538461,1.5847682721105962,0.1875
gsm8k,2,15,middle,0,992,992,measured_dense_runtime,1815,46,12.0,107.0,260,0.30434782608695654,0.391304347826087,1.611715658246463,0.28125
gsm8k,2,15,middle,1,992,992,measured_dense_runtime,1993,53,24.0,75.20000000000006,364,0.22641509433962265,0.6226415094339622,1.485716810497567,0.171875
gsm8k,2,15,middle,2,992,992,measured_dense_runtime,991,29,19.0,70.0,197,0.3103448275862069,0.5517241379310345,1.257704513835433,0.546875
gsm8k,2,15,middle,3,992,992,measured_dense_runtime,3137,52,18.5,173.89999999999986,861,0.28846153846153844,0.5384615384615384,2.1659113322731502,0.1875
gsm8k,2,16,middle,0,992,992,measured_dense_runtime,2066,51,19.0,91.0,346,0.2549019607843137,0.5294117647058824,1.5793529283542038,0.203125
gsm8k,2,16,middle,1,992,992,measured_dense_runtime,1679,48,14.0,70.6000000000001,260,0.20833333333333334,0.4375,1.6578781265817983,0.25
gsm8k,2,16,middle,2,992,992,measured_dense_runtime,2587,47,12.0,131.79999999999995,507,0.3404255319148936,0.46808510638297873,1.9792625188744206,0.265625
gsm8k,2,16,middle,3,992,992,measured_dense_runtime,1604,45,15.0,76.60000000000004,313,0.2222222222222222,0.4666666666666667,1.5797338230688778,0.296875
gsm8k,2,17,middle,0,992,992,measured_dense_runtime,1351,49,12.0,67.80000000000005,200,0.2857142857142857,0.3673469387755102,1.5037694143749032,0.234375
gsm8k,2,17,middle,1,992,992,measured_dense_runtime,2286,44,45.0,108.70000000000003,264,0.3181818181818182,0.5454545454545454,1.179569012127331,0.3125
